M_pbh_g,M_pbh_kg,M_pbh_Msun,Schwarzschild_radius_pc,r_eval_pc,rho_D
6.135907273413189e+18,6135907273413189.0,3.0858362573200856e-15,2.953401942065135e-28,0.008947473684210526,2.556548312482735e-36
6.135907273413189e+18,6135907273413189.0,3.0858362573200856e-15,2.953401942065135e-28,0.009473736842105264,1.575533557244017e-40
6.135907273413189e+18,6135907273413189.0,3.0858362573200856e-15,2.953401942065135e-28,0.01,5.580113964031254e-45
6.892612104349681e+18,6892612104349681.0,3.4663940296826034e-15,3.317627380565729e-28,1e-06,0.14999985000007499
6.892612104349681e+18,6892612104349681.0,3.4663940296826034e-15,3.317627380565729e-28,0.0005272631578947369,0.11359379194509428
6.892612104349681e+18,6892612104349681.0,3.4663940296826034e-15,3.317627380565729e-28,0.0010535263157894737,0.049437912829935295
6.892612104349681e+18,6892612104349681.0,3.4663940296826034e-15,3.317627380565729e-28,0.0015797894736842106,0.012365378522672115
6.892612104349681e+18,6892612104349681.0,3.4663940296826034e-15,3.317627380565729e-28,0.0021060526315789477,0.0017774461859718644
6.892612104349681e+18,6892612104349681.0,3.4663940296826034e-15,3.317627380565729e-28,0.002632315789473685,0.00014683421446193067
6.892612104349681e+18,6892612104349681.0,3.4663940296826034e-15,3.317627380565729e-28,0.0031585789473684216,6.971076122446871e-06
6.892612104349681e+18,6892612104349681.0,3.4663940296826034e-15,3.317627380565729e-28,0.0036848421052631582,1.9020159031240705e-07
6.892612104349681e+18,6892612104349681.0,3.4663940296826034e-15,3.317627380565729e-28,0.004211105263157895,2.9824297321568774e-09
6.892612104349681e+18,6892612104349681.0,3.4663940296826034e-15,3.317627380565729e-28,0.0047373684210526325,2.6876211762160997e-11
6.892612104349681e+18,6892612104349681.0,3.4663940296826034e-15,3.317627380565729e-28,0.00526363157894737,1.391898754101845e-13
6.892612104349681e+18,6892612104349681.0,3.4663940296826034e-15,3.317627380565729e-28,0.005789894736842106,4.1427525717336737e-16
6.892612104349681e+18,6892612104349681.0,3.4663940296826034e-15,3.317627380565729e-28,0.006316157894736843,7.086178741723206e-19
6.892612104349681e+18,6892612104349681.0,3.4663940296826034e-15,3.317627380565729e-28,0.00684242105263158,6.965895702648522e-22
6.892612104349681e+18,6892612104349681.0,3.4663940296826034e-15,3.317627380565729e-28,0.007368684210526316,3.935352055155688e-25
6.892612104349681e+18,6892612104349681.0,3.4663940296826034e-15,3.317627380565729e-28,0.007894947368421053,1.277709048950997e-28
6.892612104349681e+18,6892612104349681.0,3.4663940296826034e-15,3.317627380565729e-28,0.00842121052631579,2.384087049030871e-32
6.892612104349681e+18,6892612104349681.0,3.4663940296826034e-15,3.317627380565729e-28,0.008947473684210526,2.556548312482735e-36
6.892612104349681e+18,6892612104349681.0,3.4663940296826034e-15,3.317627380565729e-28,0.009473736842105264,1.575533557244017e-40
6.892612104349681e+18,6892612104349681.0,3.4663940296826034e-15,3.317627380565729e-28,0.01,5.580113964031254e-45
7.742636826811277e+18,7742636826811277.0,3.89388372131403e-15,3.726770569055436e-28,1e-06,0.14999985000007499
7.742636826811277e+18,7742636826811277.0,3.89388372131403e-15,3.726770569055436e-28,0.0005272631578947369,0.11359379194509428
7.742636826811277e+18,7742636826811277.0,3.89388372131403e-15,3.726770569055436e-28,0.0010535263157894737,0.049437912829935295
7.742636826811277e+18,7742636826811277.0,3.89388372131403e-15,3.726770569055436e-28,0.0015797894736842106,0.012365378522672115
7.742636826811277e+18,7742636826811277.0,3.89388372131403e-15,3.726770569055436e-28,0.0021060526315789477,0.0017774461859718644
7.742636826811277e+18,7742636826811277.0,3.89388372131403e-15,3.726770569055436e-28,0.002632315789473685,0.00014683421446193067
7.742636826811277e+18,7742636826811277.0,3.89388372131403e-15,3.726770569055436e-28,0.0031585789473684216,6.971076122446871e-06
7.742636826811277e+18,7742636826811277.0,3.89388372131403e-15,3.726770569055436e-28,0.0036848421052631582,1.9020159031240705e-07
7.742636826811277e+18,7742636826811277.0,3.89388372131403e-15,3.726770569055436e-28,0.004211105263157895,2.9824297321568774e-09
7.742636826811277e+18,7742636826811277.0,3.89388372131403e-15,3.726770569055436e-28,0.0047373684210526325,2.6876211762160997e-11
7.742636826811277e+18,7742636826811277.0,3.89388372131403e-15,3.726770569055436e-28,0.00526363157894737,1.391898754101845e-13
7.742636826811277e+18,7742636826811277.0,3.89388372131403e-15,3.726770569055436e-28,0.005789894736842106,4.1427525717336737e-16
7.742636826811277e+18,7742636826811277.0,3.89388372131403e-15,3.726770569055436e-28,0.006316157894736843,7.086178741723206e-19
7.742636826811277e+18,7742636826811277.0,3.89388372131403e-15,3.726770569055436e-28,0.00684242105263158,6.965895702648522e-22
7.742636826811277e+18,7742636826811277.0,3.89388372131403e-15,3.726770569055436e-28,0.007368684210526316,3.935352055155688e-25
7.742636826811277e+18,7742636826811277.0,3.89388372131403e-15,3.726770569055436e-28,0.007894947368421053,1.277709048950997e-28
7.742636826811277e+18,7742636826811277.0,3.89388372131403e-15,3.726770569055436e-28,0.00842121052631579,2.384087049030871e-32
7.742636826811277e+18,7742636826811277.0,3.89388372131403e-15,3.726770569055436e-28,0.008947473684210526,2.556548312482735e-36
7.742636826811277e+18,7742636826811277.0,3.89388372131403e-15,3.726770569055436e-28,0.009473736842105264,1.575533557244017e-40
7.742636826811277e+18,7742636826811277.0,3.89388372131403e-15,3.726770569055436e-28,0.01,5.580113964031254e-45
8.697490026177799e+18,8697490026177799.0,4.374093165773945e-15,4.18637094561515e-28,1e-06,0.14999985000007499
8.697490026177799e+18,8697490026177799.0,4.374093165773945e-15,4.18637094561515e-28,0.0005272631578947369,0.11359379194509428
8.697490026177799e+18,8697490026177799.0,4.374093165773945e-15,4.18637094561515e-28,0.0010535263157894737,0.049437912829935295
8.697490026177799e+18,8697490026177799.0,4.374093165773945e-15,4.18637094561515e-28,0.0015797894736842106,0.012365378522672115
8.697490026177799e+18,8697490026177799.0,4.374093165773945e-15,4.18637094561515e-28,0.0021060526315789477,0.0017774461859718644
8.697490026177799e+18,8697490026177799.0,4.374093165773945e-15,4.18637094561515e-28,0.002632315789473685,0.00014683421446193067
8.697490026177799e+18,8697490026177799.0,4.374093165773945e-15,4.18637094561515e-28,0.0031585789473684216,6.971076122446871e-06
8.697490026177799e+18,8697490026177799.0,4.374093165773945e-15,4.18637094561515e-28,0.0036848421052631582,1.9020159031240705e-07
8.697490026177799e+18,8697490026177799.0,4.374093165773945e-15,4.18637094561515e-28,0.004211105263157895,2.9824297321568774e-09
8.697490026177799e+18,8697490026177799.0,4.374093165773945e-15,4.18637094561515e-28,0.0047373684210526325,2.6876211762160997e-11
8.697490026177799e+18,8697490026177799.0,4.374093165773945e-15,4.18637094561515e-28,0.00526363157894737,1.391898754101845e-13
8.697490026177799e+18,8697490026177799.0,4.374093165773945e-15,4.18637094561515e-28,0.005789894736842106,4.1427525717336737e-16
8.697490026177799e+18,8697490026177799.0,4.374093165773945e-15,4.18637094561515e-28,0.006316157894736843,7.086178741723206e-19
8.697490026177799e+18,8697490026177799.0,4.374093165773945e-15,4.18637094561515e-28,0.00684242105263158,6.965895702648522e-22
8.697490026177799e+18,8697490026177799.0,4.374093165773945e-15,4.18637094561515e-28,0.007368684210526316,3.935352055155688e-25
8.697490026177799e+18,8697490026177799.0,4.374093165773945e-15,4.18637094561515e-28,0.007894947368421053,1.277709048950997e-28
8.697490026177799e+18,8697490026177799.0,4.374093165773945e-15,4.18637094561515e-28,0.00842121052631579,2.384087049030871e-32
8.697490026177799e+18,8697490026177799.0,4.374093165773945e-15,4.18637094561515e-28,0.008947473684210526,2.556548312482735e-36
8.697490026177799e+18,8697490026177799.0,4.374093165773945e-15,4.18637094561515e-28,0.009473736842105264,1.575533557244017e-40
8.697490026177799e+18,8697490026177799.0,4.374093165773945e-15,4.18637094561515e-28,0.01,5.580113964031254e-45
9.770099572992246e+18,9770099572992246.0,4.913523975598832e-15,4.702651094170465e-28,1e-06,0.14999985000007499
9.770099572992246e+18,9770099572992246.0,4.913523975598832e-15,4.702651094170465e-28,0.0005272631578947369,0.11359379194509428
9.770099572992246e+18,9770099572992246.0,4.913523975598832e-15,4.702651094170465e-28,0.0010535263157894737,0.049437912829935295
9.770099572992246e+18,9770099572992246.0,4.913523975598832e-15,4.702651094170465e-28,0.0015797894736842106,0.012365378522672115
9.770099572992246e+18,9770099572992246.0,4.913523975598832e-15,4.702651094170465e-28,0.0021060526315789477,0.0017774461859718644
9.770099572992246e+18,9770099572992246.0,4.913523975598832e-15,4.702651094170465e-28,0.002632315789473685,0.00014683421446193067
9.770099572992246e+18,9770099572992246.0,4.913523975598832e-15,4.702651094170465e-28,0.0031585789473684216,6.971076122446871e-06
9.770099572992246e+18,9770099572992246.0,4.913523975598832e-15,4.702651094170465e-28,0.0036848421052631582,1.9020159031240705e-07
9.770099572992246e+18,9770099572992246.0,4.913523975598832e-15,4.702651094170465e-28,0.004211105263157895,2.9824297321568774e-09
9.770099572992246e+18,9770099572992246.0,4.913523975598832e-15,4.702651094170465e-28,0.0047373684210526325,2.6876211762160997e-11
9.770099572992246e+18,9770099572992246.0,4.913523975598832e-15,4.702651094170465e-28,0.00526363157894737,1.391898754101845e-13
9.770099572992246e+18,9770099572992246.0,4.913523975598832e-15,4.702651094170465e-28,0.005789894736842106,4.1427525717336737e-16
9.770099572992246e+18,9770099572992246.0,4.913523975598832e-15,4.702651094170465e-28,0.006316157894736843,7.086178741723206e-19
9.770099572992246e+18,9770099572992246.0,4.913523975598832e-15,4.702651094170465e-28,0.00684242105263158,6.965895702648522e-22
9.770099572992246e+18,9770099572992246.0,4.913523975598832e-15,4.702651094170465e-28,0.007368684210526316,3.935352055155688e-25
9.770099572992246e+18,9770099572992246.0,4.913523975598832e-15,4.702651094170465e-28,0.007894947368421053,1.277709048950997e-28
9.770099572992246e+18,9770099572992246.0,4.913523975598832e-15,4.702651094170465e-28,0.00842121052631579,2.384087049030871e-32
9.770099572992246e+18,9770099572992246.0,4.913523975598832e-15,4.702651094170465e-28,0.008947473684210526,2.556548312482735e-36
9.770099572992246e+18,9770099572992246.0,4.913523975598832e-15,4.702651094170465e-28,0.009473736842105264,1.575533557244017e-40
9.770099572992246e+18,9770099572992246.0,4.913523975598832e-15,4.702651094170465e-28,0.01,5.580113964031254e-45
1.097498765493059e+19,1.097498765493059e+16,5.519479568403929e-15,5.282600992792118e-28,1e-06,0.14999985000007499
1.097498765493059e+19,1.097498765493059e+16,5.519479568403929e-15,5.282600992792118e-28,0.0005272631578947369,0.11359379194509428
1.097498765493059e+19,1.097498765493059e+16,5.519479568403929e-15,5.282600992792118e-28,0.0010535263157894737,0.049437912829935295
1.097498765493059e+19,1.097498765493059e+16,5.519479568403929e-15,5.282600992792118e-28,0.0015797894736842106,0.012365378522672115
1.097498765493059e+19,1.097498765493059e+16,5.519479568403929e-15,5.282600992792118e-28,0.0021060526315789477,0.0017774461859718644
1.097498765493059e+19,1.097498765493059e+16,5.519479568403929e-15,5.282600992792118e-28,0.002632315789473685,0.00014683421446193067
1.097498765493059e+19,1.097498765493059e+16,5.519479568403929e-15,5.282600992792118e-28,0.0031585789473684216,6.971076122446871e-06
1.097498765493059e+19,1.097498765493059e+16,5.519479568403929e-15,5.282600992792118e-28,0.0036848421052631582,1.9020159031240705e-07
1.097498765493059e+19,1.097498765493059e+16,5.519479568403929e-15,5.282600992792118e-28,0.004211105263157895,2.9824297321568774e-09
1.097498765493059e+19,1.097498765493059e+16,5.519479568403929e-15,5.282600992792118e-28,0.0047373684210526325,2.6876211762160997e-11
1.097498765493059e+19,1.097498765493059e+16,5.519479568403929e-15,5.282600992792118e-28,0.00526363157894737,1.391898754101845e-13
1.097498765493059e+19,1.097498765493059e+16,5.519479568403929e-15,5.282600992792118e-28,0.005789894736842106,4.1427525717336737e-16
1.097498765493059e+19,1.097498765493059e+16,5.519479568403929e-15,5.282600992792118e-28,0.006316157894736843,7.086178741723206e-19
1.097498765493059e+19,1.097498765493059e+16,5.519479568403929e-15,5.282600992792118e-28,0.00684242105263158,6.965895702648522e-22
1.097498765493059e+19,1.097498765493059e+16,5.519479568403929e-15,5.282600992792118e-28,0.007368684210526316,3.935352055155688e-25
1.097498765493059e+19,1.097498765493059e+16,5.519479568403929e-15,5.282600992792118e-28,0.007894947368421053,1.277709048950997e-28
1.097498765493059e+19,1.097498765493059e+16,5.519479568403929e-15,5.282600992792118e-28,0.00842121052631579,2.384087049030871e-32
1.097498765493059e+19,1.097498765493059e+16,5.519479568403929e-15,5.282600992792118e-28,0.008947473684210526,2.556548312482735e-36
1.097498765493059e+19,1.097498765493059e+16,5.519479568403929e-15,5.282600992792118e-28,0.009473736842105264,1.575533557244017e-40
1.097498765493059e+19,1.097498765493059e+16,5.519479568403929e-15,5.282600992792118e-28,0.01,5.580113964031254e-45
1.2328467394420634e+19,1.2328467394420634e+16,6.200164048719293e-15,5.9340726518369435e-28,1e-06,0.14999985000007499
1.2328467394420634e+19,1.2328467394420634e+16,6.200164048719293e-15,5.9340726518369435e-28,0.0005272631578947369,0.11359379194509428
1.2328467394420634e+19,1.2328467394420634e+16,6.200164048719293e-15,5.9340726518369435e-28,0.0010535263157894737,0.049437912829935295
1.2328467394420634e+19,1.2328467394420634e+16,6.200164048719293e-15,5.9340726518369435e-28,0.0015797894736842106,0.012365378522672115
1.2328467394420634e+19,1.2328467394420634e+16,6.200164048719293e-15,5.9340726518369435e-28,0.0021060526315789477,0.0017774461859718644
1.2328467394420634e+19,1.2328467394420634e+16,6.200164048719293e-15,5.9340726518369435e-28,0.002632315789473685,0.00014683421446193067
1.2328467394420634e+19,1.2328467394420634e+16,6.200164048719293e-15,5.9340726518369435e-28,0.0031585789473684216,6.971076122446871e-06
1.2328467394420634e+19,1.2328467394420634e+16,6.200164048719293e-15,5.9340726518369435e-28,0.0036848421052631582,1.9020159031240705e-07
1.2328467394420634e+19,1.2328467394420634e+16,6.200164048719293e-15,5.9340726518369435e-28,0.004211105263157895,2.9824297321568774e-09
1.2328467394420634e+19,1.2328467394420634e+16,6.200164048719293e-15,5.9340726518369435e-28,0.0047373684210526325,2.6876211762160997e-11
1.2328467394420634e+19,1.2328467394420634e+16,6.200164048719293e-15,5.9340726518369435e-28,0.00526363157894737,1.391898754101845e-13
1.2328467394420634e+19,1.2328467394420634e+16,6.200164048719293e-15,5.9340726518369435e-28,0.005789894736842106,4.1427525717336737e-16
1.2328467394420634e+19,1.2328467394420634e+16,6.200164048719293e-15,5.9340726518369435e-28,0.006316157894736843,7.086178741723206e-19
1.2328467394420634e+19,1.2328467394420634e+16,6.200164048719293e-15,5.9340726518369435e-28,0.00684242105263158,6.965895702648522e-22
1.2328467394420634e+19,1.2328467394420634e+16,6.200164048719293e-15,5.9340726518369435e-28,0.007368684210526316,3.935352055155688e-25
1.2328467394420634e+19,1.2328467394420634e+16,6.200164048719293e-15,5.9340726518369435e-28,0.007894947368421053,1.277709048950997e-28
1.2328467394420634e+19,1.2328467394420634e+16,6.200164048719293e-15,5.9340726518369435e-28,0.00842121052631579,2.384087049030871e-32
1.2328467394420634e+19,1.2328467394420634e+16,6.200164048719293e-15,5.9340726518369435e-28,0.008947473684210526,2.556548312482735e-36
1.2328467394420634e+19,1.2328467394420634e+16,6.200164048719293e-15,5.9340726518369435e-28,0.009473736842105264,1.575533557244017e-40
1.2328467394420634e+19,1.2328467394420634e+16,6.200164048719293e-15,5.9340726518369435e-28,0.01,5.580113964031254e-45
1.3848863713938745e+19,1.3848863713938746e+16,6.964793284332754e-15,6.665886423246116e-28,1e-06,0.14999985000007499
1.3848863713938745e+19,1.3848863713938746e+16,6.964793284332754e-15,6.665886423246116e-28,0.0005272631578947369,0.11359379194509428
1.3848863713938745e+19,1.3848863713938746e+16,6.964793284332754e-15,6.665886423246116e-28,0.0010535263157894737,0.049437912829935295
1.3848863713938745e+19,1.3848863713938746e+16,6.964793284332754e-15,6.665886423246116e-28,0.0015797894736842106,0.012365378522672115
1.3848863713938745e+19,1.3848863713938746e+16,6.964793284332754e-15,6.665886423246116e-28,0.0021060526315789477,0.0017774461859718644
1.3848863713938745e+19,1.3848863713938746e+16,6.964793284332754e-15,6.665886423246116e-28,0.002632315789473685,0.00014683421446193067
1.3848863713938745e+19,1.3848863713938746e+16,6.964793284332754e-15,6.665886423246116e-28,0.0031585789473684216,6.971076122446871e-06
1.3848863713938745e+19,1.3848863713938746e+16,6.964793284332754e-15,6.665886423246116e-28,0.0036848421052631582,1.9020159031240705e-07
1.3848863713938745e+19,1.3848863713938746e+16,6.964793284332754e-15,6.665886423246116e-28,0.004211105263157895,2.9824297321568774e-09
1.3848863713938745e+19,1.3848863713938746e+16,6.964793284332754e-15,6.665886423246116e-28,0.0047373684210526325,2.6876211762160997e-11
1.3848863713938745e+19,1.3848863713938746e+16,6.964793284332754e-15,6.665886423246116e-28,0.00526363157894737,1.391898754101845e-13
1.3848863713938745e+19,1.3848863713938746e+16,6.964793284332754e-15,6.665886423246116e-28,0.005789894736842106,4.1427525717336737e-16
1.3848863713938745e+19,1.3848863713938746e+16,6.964793284332754e-15,6.665886423246116e-28,0.006316157894736843,7.086178741723206e-19
1.3848863713938745e+19,1.3848863713938746e+16,6.964793284332754e-15,6.665886423246116e-28,0.00684242105263158,6.965895702648522e-22
1.3848863713938745e+19,1.3848863713938746e+16,6.964793284332754e-15,6.665886423246116e-28,0.007368684210526316,3.935352055155688e-25
1.3848863713938745e+19,1.3848863713938746e+16,6.964793284332754e-15,6.665886423246116e-28,0.007894947368421053,1.277709048950997e-28
1.3848863713938745e+19,1.3848863713938746e+16,6.964793284332754e-15,6.665886423246116e-28,0.00842121052631579,2.384087049030871e-32
1.3848863713938745e+19,1.3848863713938746e+16,6.964793284332754e-15,6.665886423246116e-28,0.008947473684210526,2.556548312482735e-36
1.3848863713938745e+19,1.3848863713938746e+16,6.964793284332754e-15,6.665886423246116e-28,0.009473736842105264,1.575533557244017e-40
1.3848863713938745e+19,1.3848863713938746e+16,6.964793284332754e-15,6.665886423246116e-28,0.01,5.580113964031254e-45
1.5556761439304659e+19,1.555676143930466e+16,7.823719681014913e-15,7.4879504203342685e-28,1e-06,0.14999985000007499
1.5556761439304659e+19,1.555676143930466e+16,7.823719681014913e-15,7.4879504203342685e-28,0.0005272631578947369,0.11359379194509428
1.5556761439304659e+19,1.555676143930466e+16,7.823719681014913e-15,7.4879504203342685e-28,0.0010535263157894737,0.049437912829935295
1.5556761439304659e+19,1.555676143930466e+16,7.823719681014913e-15,7.4879504203342685e-28,0.0015797894736842106,0.012365378522672115
1.5556761439304659e+19,1.555676143930466e+16,7.823719681014913e-15,7.4879504203342685e-28,0.0021060526315789477,0.0017774461859718644
1.5556761439304659e+19,1.555676143930466e+16,7.823719681014913e-15,7.4879504203342685e-28,0.002632315789473685,0.00014683421446193067
1.5556761439304659e+19,1.555676143930466e+16,7.823719681014913e-15,7.4879504203342685e-28,0.0031585789473684216,6.971076122446871e-06
1.5556761439304659e+19,1.555676143930466e+16,7.823719681014913e-15,7.4879504203342685e-28,0.0036848421052631582,1.9020159031240705e-07
1.5556761439304659e+19,1.555676143930466e+16,7.823719681014913e-15,7.4879504203342685e-28,0.004211105263157895,2.9824297321568774e-09
1.5556761439304659e+19,1.555676143930466e+16,7.823719681014913e-15,7.4879504203342685e-28,0.0047373684210526325,2.6876211762160997e-11
1.5556761439304659e+19,1.555676143930466e+16,7.823719681014913e-15,7.4879504203342685e-28,0.00526363157894737,1.391898754101845e-13
1.5556761439304659e+19,1.555676143930466e+16,7.823719681014913e-15,7.4879504203342685e-28,0.005789894736842106,4.1427525717336737e-16
1.5556761439304659e+19,1.555676143930466e+16,7.823719681014913e-15,7.4879504203342685e-28,0.006316157894736843,7.086178741723206e-19
1.5556761439304659e+19,1.555676143930466e+16,7.823719681014913e-15,7.4879504203342685e-28,0.00684242105263158,6.965895702648522e-22
1.5556761439304659e+19,1.555676143930466e+16,7.823719681014913e-15,7.4879504203342685e-28,0.007368684210526316,3.935352055155688e-25
1.5556761439304659e+19,1.555676143930466e+16,7.823719681014913e-15,7.4879504203342685e-28,0.007894947368421053,1.277709048950997e-28
1.5556761439304659e+19,1.555676143930466e+16,7.823719681014913e-15,7.4879504203342685e-28,0.00842121052631579,2.384087049030871e-32
1.5556761439304659e+19,1.555676143930466e+16,7.823719681014913e-15,7.4879504203342685e-28,0.008947473684210526,2.556548312482735e-36
1.5556761439304659e+19,1.555676143930466e+16,7.823719681014913e-15,7.4879504203342685e-28,0.009473736842105264,1.575533557244017e-40
1.5556761439304659e+19,1.555676143930466e+16,7.823719681014913e-15,7.4879504203342685e-28,0.01,5.580113964031254e-45
1.7475284000076829e+19,1.747528400007683e+16,8.788572344967267e-15,8.411394664909434e-28,1e-06,0.14999985000007499
1.7475284000076829e+19,1.747528400007683e+16,8.788572344967267e-15,8.411394664909434e-28,0.0005272631578947369,0.11359379194509428
1.7475284000076829e+19,1.747528400007683e+16,8.788572344967267e-15,8.411394664909434e-28,0.0010535263157894737,0.049437912829935295
1.7475284000076829e+19,1.747528400007683e+16,8.788572344967267e-15,8.411394664909434e-28,0.0015797894736842106,0.012365378522672115
1.7475284000076829e+19,1.747528400007683e+16,8.788572344967267e-15,8.411394664909434e-28,0.0021060526315789477,0.0017774461859718644
1.7475284000076829e+19,1.747528400007683e+16,8.788572344967267e-15,8.411394664909434e-28,0.002632315789473685,0.00014683421446193067
1.7475284000076829e+19,1.747528400007683e+16,8.788572344967267e-15,8.411394664909434e-28,0.0031585789473684216,6.971076122446871e-06
1.7475284000076829e+19,1.747528400007683e+16,8.788572344967267e-15,8.411394664909434e-28,0.0036848421052631582,1.9020159031240705e-07
1.7475284000076829e+19,1.747528400007683e+16,8.788572344967267e-15,8.411394664909434e-28,0.004211105263157895,2.9824297321568774e-09
1.7475284000076829e+19,1.747528400007683e+16,8.788572344967267e-15,8.411394664909434e-28,0.0047373684210526325,2.6876211762160997e-11
1.7475284000076829e+19,1.747528400007683e+16,8.788572344967267e-15,8.411394664909434e-28,0.00526363157894737,1.391898754101845e-13
1.7475284000076829e+19,1.747528400007683e+16,8.788572344967267e-15,8.411394664909434e-28,0.005789894736842106,4.1427525717336737e-16
1.7475284000076829e+19,1.747528400007683e+16,8.788572344967267e-15,8.411394664909434e-28,0.006316157894736843,7.086178741723206e-19
1.7475284000076829e+19,1.747528400007683e+16,8.788572344967267e-15,8.411394664909434e-28,0.00684242105263158,6.965895702648522e-22
1.7475284000076829e+19,1.747528400007683e+16,8.788572344967267e-15,8.411394664909434e-28,0.007368684210526316,3.935352055155688e-25
1.7475284000076829e+19,1.747528400007683e+16,8.788572344967267e-15,8.411394664909434e-28,0.007894947368421053,1.277709048950997e-28
1.7475284000076829e+19,1.747528400007683e+16,8.788572344967267e-15,8.411394664909434e-28,0.00842121052631579,2.384087049030871e-32
1.7475284000076829e+19,1.747528400007683e+16,8.788572344967267e-15,8.411394664909434e-28,0.008947473684210526,2.556548312482735e-36
1.7475284000076829e+19,1.747528400007683e+16,8.788572344967267e-15,8.411394664909434e-28,0.009473736842105264,1.575533557244017e-40
1.7475284000076829e+19,1.747528400007683e+16,8.788572344967267e-15,8.411394664909434e-28,0.01,5.580113964031254e-45
1.9630406500402766e+19,1.963040650040277e+16,9.872414530667825e-15,9.448721777955962e-28,1e-06,0.14999985000007499
1.9630406500402766e+19,1.963040650040277e+16,9.872414530667825e-15,9.448721777955962e-28,0.0005272631578947369,0.11359379194509428
1.9630406500402766e+19,1.963040650040277e+16,9.872414530667825e-15,9.448721777955962e-28,0.0010535263157894737,0.049437912829935295
1.9630406500402766e+19,1.963040650040277e+16,9.872414530667825e-15,9.448721777955962e-28,0.0015797894736842106,0.012365378522672115
1.9630406500402766e+19,1.963040650040277e+16,9.872414530667825e-15,9.448721777955962e-28,0.0021060526315789477,0.0017774461859718644
1.9630406500402766e+19,1.963040650040277e+16,9.872414530667825e-15,9.448721777955962e-28,0.002632315789473685,0.00014683421446193067
1.9630406500402766e+19,1.963040650040277e+16,9.872414530667825e-15,9.448721777955962e-28,0.0031585789473684216,6.971076122446871e-06
1.9630406500402766e+19,1.963040650040277e+16,9.872414530667825e-15,9.448721777955962e-28,0.0036848421052631582,1.9020159031240705e-07
1.9630406500402766e+19,1.963040650040277e+16,9.872414530667825e-15,9.448721777955962e-28,0.004211105263157895,2.9824297321568774e-09
1.9630406500402766e+19,1.963040650040277e+16,9.872414530667825e-15,9.448721777955962e-28,0.0047373684210526325,2.6876211762160997e-11
1.9630406500402766e+19,1.963040650040277e+16,9.872414530667825e-15,9.448721777955962e-28,0.00526363157894737,1.391898754101845e-13
1.9630406500402766e+19,1.963040650040277e+16,9.872414530667825e-15,9.448721777955962e-28,0.005789894736842106,4.1427525717336737e-16
1.9630406500402766e+19,1.963040650040277e+16,9.872414530667825e-15,9.448721777955962e-28,0.006316157894736843,7.086178741723206e-19
1.9630406500402766e+19,1.963040650040277e+16,9.872414530667825e-15,9.448721777955962e-28,0.00684242105263158,6.965895702648522e-22
1.9630406500402766e+19,1.963040650040277e+16,9.872414530667825e-15,9.448721777955962e-28,0.007368684210526316,3.935352055155688e-25
1.9630406500402766e+19,1.963040650040277e+16,9.872414530667825e-15,9.448721777955962e-28,0.007894947368421053,1.277709048950997e-28
1.9630406500402766e+19,1.963040650040277e+16,9.872414530667825e-15,9.448721777955962e-28,0.00842121052631579,2.384087049030871e-32
1.9630406500402766e+19,1.963040650040277e+16,9.872414530667825e-15,9.448721777955962e-28,0.008947473684210526,2.556548312482735e-36
1.9630406500402766e+19,1.963040650040277e+16,9.872414530667825e-15,9.448721777955962e-28,0.009473736842105264,1.575533557244017e-40
1.9630406500402766e+19,1.963040650040277e+16,9.872414530667825e-15,9.448721777955962e-28,0.01,5.580113964031254e-45
2.205130739903041e+19,2.2051307399030412e+16,1.1089920505820604e-14,1.0613976254100756e-27,1e-06,0.14999985000007499
2.205130739903041e+19,2.2051307399030412e+16,1.1089920505820604e-14,1.0613976254100756e-27,0.0005272631578947369,0.11359379194509428
2.205130739903041e+19,2.2051307399030412e+16,1.1089920505820604e-14,1.0613976254100756e-27,0.0010535263157894737,0.049437912829935295
2.205130739903041e+19,2.2051307399030412e+16,1.1089920505820604e-14,1.0613976254100756e-27,0.0015797894736842106,0.012365378522672115
2.205130739903041e+19,2.2051307399030412e+16,1.1089920505820604e-14,1.0613976254100756e-27,0.0021060526315789477,0.0017774461859718644
2.205130739903041e+19,2.2051307399030412e+16,1.1089920505820604e-14,1.0613976254100756e-27,0.002632315789473685,0.00014683421446193067
2.205130739903041e+19,2.2051307399030412e+16,1.1089920505820604e-14,1.0613976254100756e-27,0.0031585789473684216,6.971076122446871e-06
2.205130739903041e+19,2.2051307399030412e+16,1.1089920505820604e-14,1.0613976254100756e-27,0.0036848421052631582,1.9020159031240705e-07
2.205130739903041e+19,2.2051307399030412e+16,1.1089920505820604e-14,1.0613976254100756e-27,0.004211105263157895,2.9824297321568774e-09
2.205130739903041e+19,2.2051307399030412e+16,1.1089920505820604e-14,1.0613976254100756e-27,0.0047373684210526325,2.6876211762160997e-11
2.205130739903041e+19,2.2051307399030412e+16,1.1089920505820604e-14,1.0613976254100756e-27,0.00526363157894737,1.391898754101845e-13
2.205130739903041e+19,2.2051307399030412e+16,1.1089920505820604e-14,1.0613976254100756e-27,0.005789894736842106,4.1427525717336737e-16
2.205130739903041e+19,2.2051307399030412e+16,1.1089920505820604e-14,1.0613976254100756e-27,0.006316157894736843,7.086178741723206e-19
2.205130739903041e+19,2.2051307399030412e+16,1.1089920505820604e-14,1.0613976254100756e-27,0.00684242105263158,6.965895702648522e-22
2.205130739903041e+19,2.2051307399030412e+16,1.1089920505820604e-14,1.0613976254100756e-27,0.007368684210526316,3.935352055155688e-25
